date,prediction,item_name,branch,item_group
2024-11-15,20,Galaxy (Sundae),bahira town phase 4,Sundae
2024-11-09,13,Lotus Biscoff (Sundae),bahira town phase 4,Sundae
2024-11-10,28,Lotus Biscoff (Sundae),bahira town phase 4,Sundae
2024-11-11,25,Lotus Biscoff (Sundae),bahira town phase 4,Sundae
2024-11-12,27,Lotus Biscoff (Sundae),bahira town phase 4,Sundae
2024-11-13,30,Lotus Biscoff (Sundae),bahira town phase 4,Sundae
2024-11-14,35,Lotus Biscoff (Sundae),bahira town phase 4,Sundae
2024-11-15,16,Lotus Biscoff (Sundae),bahira town phase 4,Sundae
2024-11-09,9,Pistachio Tres Leches (Sundae),bahira town phase 4,Sundae
2024-11-10,9,Pistachio Tres Leches (Sundae),bahira town phase 4,Sundae
2024-11-11,8,Pistachio Tres Leches (Sundae),bahira town phase 4,Sundae
2024-11-12,7,Pistachio Tres Leches (Sundae),bahira town phase 4,Sundae
2024-11-13,8,Pistachio Tres Leches (Sundae),bahira town phase 4,Sundae
2024-11-14,9,Pistachio Tres Leches (Sundae),bahira town phase 4,Sundae
2024-11-15,8,Pistachio Tres Leches (Sundae),bahira town phase 4,Sundae
2024-11-09,3,Salted Caramel (Sundae),bahira town phase 4,Sundae
2024-11-10,13,Salted Caramel (Sundae),bahira town phase 4,Sundae
2024-11-11,12,Salted Caramel (Sundae),bahira town phase 4,Sundae
2024-11-12,10,Salted Caramel (Sundae),bahira town phase 4,Sundae
2024-11-13,13,Salted Caramel (Sundae),bahira town phase 4,Sundae
2024-11-14,14,Salted Caramel (Sundae),bahira town phase 4,Sundae
2024-11-15,3,Salted Caramel (Sundae),bahira town phase 4,Sundae
2024-11-09,30,Three Milk (Sundae),bahira town phase 4,Sundae
2024-11-10,31,Three Milk (Sundae),bahira town phase 4,Sundae
2024-11-11,32,Three Milk (Sundae),bahira town phase 4,Sundae
2024-11-12,32,Three Milk (Sundae),bahira town phase 4,Sundae
2024-11-13,31,Three Milk (Sundae),bahira town phase 4,Sundae
2024-11-14,33,Three Milk (Sundae),bahira town phase 4,Sundae
2024-11-15,29,Three Milk (Sundae),bahira town phase 4,Sundae
2024-11-09,12,Red Velvet (Sundae),bahira town phase 4,Sundae
2024-11-10,20,Red Velvet (Sundae),bahira town phase 4,Sundae
2024-11-11,17,Red Velvet (Sundae),bahira town phase 4,Sundae
2024-11-12,16,Red Velvet (Sundae),bahira town phase 4,Sundae
2024-11-13,19,Red Velvet (Sundae),bahira town phase 4,Sundae
2024-11-14,20,Red Velvet (Sundae),bahira town phase 4,Sundae
2024-11-15,11,Red Velvet (Sundae),bahira town phase 4,Sundae
2024-11-09,7,Plain Glaze Donut,bahira town phase 4,Mini Donuts
2024-11-10,9,Plain Glaze Donut,bahira town phase 4,Mini Donuts
2024-11-11,11,Plain Glaze Donut,bahira town phase 4,Mini Donuts
2024-11-12,10,Plain Glaze Donut,bahira town phase 4,Mini Donuts
2024-11-13,12,Plain Glaze Donut,bahira town phase 4,Mini Donuts
2024-11-14,13,Plain Glaze Donut,bahira town phase 4,Mini Donuts
2024-11-15,6,Plain Glaze Donut,bahira town phase 4,Mini Donuts
2024-11-08,12,Malt Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-09,5,Malt Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-10,5,Malt Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-11,11,Malt Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-12,11,Malt Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-13,11,Malt Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-14,11,Malt Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-09,5,Lotus Donut,bahira town phase 4,Mini Donuts
2024-11-10,16,Lotus Donut,bahira town phase 4,Mini Donuts
2024-11-11,14,Lotus Donut,bahira town phase 4,Mini Donuts
2024-11-12,13,Lotus Donut,bahira town phase 4,Mini Donuts
2024-11-13,16,Lotus Donut,bahira town phase 4,Mini Donuts
2024-11-14,14,Lotus Donut,bahira town phase 4,Mini Donuts
2024-11-15,4,Lotus Donut,bahira town phase 4,Mini Donuts
2024-11-09,6,Lemon N Cheese Donut,bahira town phase 4,Mini Donuts
2024-11-10,11,Lemon N Cheese Donut,bahira town phase 4,Mini Donuts
2024-11-11,10,Lemon N Cheese Donut,bahira town phase 4,Mini Donuts
2024-11-12,12,Lemon N Cheese Donut,bahira town phase 4,Mini Donuts
2024-11-13,10,Lemon N Cheese Donut,bahira town phase 4,Mini Donuts
2024-11-14,12,Lemon N Cheese Donut,bahira town phase 4,Mini Donuts
2024-11-15,7,Lemon N Cheese Donut,bahira town phase 4,Mini Donuts
2024-11-09,4,Plain Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-10,8,Plain Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-11,9,Plain Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-12,9,Plain Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-13,10,Plain Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-14,11,Plain Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-15,5,Plain Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-09,9,Banana Walnut Muffin,bahira town phase 4,Muffins
2024-11-10,10,Banana Walnut Muffin,bahira town phase 4,Muffins
2024-11-11,8,Banana Walnut Muffin,bahira town phase 4,Muffins
2024-11-12,10,Banana Walnut Muffin,bahira town phase 4,Muffins
2024-11-13,10,Banana Walnut Muffin,bahira town phase 4,Muffins
2024-11-14,12,Banana Walnut Muffin,bahira town phase 4,Muffins
2024-11-15,10,Banana Walnut Muffin,bahira town phase 4,Muffins
2024-11-08,10,Oreo Donut,bahira town phase 4,Mini Donuts
2024-11-09,3,Oreo Donut,bahira town phase 4,Mini Donuts
2024-11-10,3,Oreo Donut,bahira town phase 4,Mini Donuts
2024-11-11,10,Oreo Donut,bahira town phase 4,Mini Donuts
2024-11-12,9,Oreo Donut,bahira town phase 4,Mini Donuts
2024-11-13,9,Oreo Donut,bahira town phase 4,Mini Donuts
2024-11-14,12,Oreo Donut,bahira town phase 4,Mini Donuts
2024-11-09,1,Chocolate Muffin,bahira town phase 4,Muffins
2024-11-10,13,Chocolate Muffin,bahira town phase 4,Muffins
2024-11-11,14,Chocolate Muffin,bahira town phase 4,Muffins
2024-11-12,13,Chocolate Muffin,bahira town phase 4,Muffins
2024-11-13,17,Chocolate Muffin,bahira town phase 4,Muffins
2024-11-14,18,Chocolate Muffin,bahira town phase 4,Muffins
2024-11-15,1,Chocolate Muffin,bahira town phase 4,Muffins
2024-11-09,3,Classic Chocolate (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-10,11,Classic Chocolate (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-11,11,Classic Chocolate (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-12,9,Classic Chocolate (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-13,13,Classic Chocolate (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-14,13,Classic Chocolate (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-15,3,Classic Chocolate (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-09,6,Ferrero Classic 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,11,Ferrero Classic 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,9,Ferrero Classic 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,8,Ferrero Classic 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,11,Ferrero Classic 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,11,Ferrero Classic 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,6,Ferrero Classic 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,4,Ferrero Rocher 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,1,Ferrero Rocher 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,0,Ferrero Rocher 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,2,Ferrero Rocher 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,1,Ferrero Rocher 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,2,Ferrero Rocher 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,4,Ferrero Rocher 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,9,Dairy Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,8,Dairy Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,7,Dairy Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,9,Dairy Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,8,Dairy Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,10,Dairy Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,10,Dairy Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,6,Coffee 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,6,Coffee 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,5,Coffee 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,6,Coffee 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,6,Coffee 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,6,Coffee 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,7,Coffee 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,3,Chocolate Heaven 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,7,Chocolate Heaven 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,7,Chocolate Heaven 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,7,Chocolate Heaven 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,7,Chocolate Heaven 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,7,Chocolate Heaven 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,2,Chocolate Heaven 2.5 LBS,bahira town phase 4,Cakes
2024-10-04,8,Galaxy Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-10-05,4,Galaxy Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-10-06,4,Galaxy Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-10-07,6,Galaxy Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-10-08,6,Galaxy Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-10-09,6,Galaxy Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-10-10,7,Galaxy Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,3,Lotus Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,7,Lotus Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,6,Lotus Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,6,Lotus Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,6,Lotus Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,7,Lotus Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,3,Lotus Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,2,Honey Cake 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,3,Honey Cake 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,4,Honey Cake 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,4,Honey Cake 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,4,Honey Cake 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,5,Honey Cake 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,6,Honey Cake 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,27,Lotus Cake 2.5,bahira town phase 4,Cakes
2024-11-10,17,Lotus Cake 2.5,bahira town phase 4,Cakes
2024-11-11,17,Lotus Cake 2.5,bahira town phase 4,Cakes
2024-11-12,16,Lotus Cake 2.5,bahira town phase 4,Cakes
2024-11-13,17,Lotus Cake 2.5,bahira town phase 4,Cakes
2024-11-14,21,Lotus Cake 2.5,bahira town phase 4,Cakes
2024-11-15,30,Lotus Cake 2.5,bahira town phase 4,Cakes
2024-11-09,28,Malt 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,39,Malt 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,35,Malt 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,36,Malt 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,39,Malt 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,41,Malt 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,27,Malt 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,8,Belgian Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,9,Belgian Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,8,Belgian Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,9,Belgian Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,8,Belgian Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,10,Belgian Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,8,Belgian Chocolate 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,4,Chocolate Chunk (Brownie),bahira town phase 4,Brownie
2024-11-10,6,Chocolate Chunk (Brownie),bahira town phase 4,Brownie
2024-11-11,4,Chocolate Chunk (Brownie),bahira town phase 4,Brownie
2024-11-12,5,Chocolate Chunk (Brownie),bahira town phase 4,Brownie
2024-11-13,9,Chocolate Chunk (Brownie),bahira town phase 4,Brownie
2024-11-14,7,Chocolate Chunk (Brownie),bahira town phase 4,Brownie
2024-11-15,6,Chocolate Chunk (Brownie),bahira town phase 4,Brownie
2024-11-09,25,Cadbury (Brownie),bahira town phase 4,Brownie
2024-11-10,27,Cadbury (Brownie),bahira town phase 4,Brownie
2024-11-11,27,Cadbury (Brownie),bahira town phase 4,Brownie
2024-11-12,30,Cadbury (Brownie),bahira town phase 4,Brownie
2024-11-13,30,Cadbury (Brownie),bahira town phase 4,Brownie
2024-11-14,35,Cadbury (Brownie),bahira town phase 4,Brownie
2024-11-15,28,Cadbury (Brownie),bahira town phase 4,Brownie
2024-11-09,21,Hershey's Fudge (Brownie),bahira town phase 4,Brownie
2024-11-10,20,Hershey's Fudge (Brownie),bahira town phase 4,Brownie
2024-11-11,19,Hershey's Fudge (Brownie),bahira town phase 4,Brownie
2024-11-12,18,Hershey's Fudge (Brownie),bahira town phase 4,Brownie
2024-11-13,16,Hershey's Fudge (Brownie),bahira town phase 4,Brownie
2024-11-14,15,Hershey's Fudge (Brownie),bahira town phase 4,Brownie
2024-11-15,13,Hershey's Fudge (Brownie),bahira town phase 4,Brownie
2024-11-09,63,Nutella (Brownie),bahira town phase 4,Brownie
2024-11-10,62,Nutella (Brownie),bahira town phase 4,Brownie
2024-11-11,54,Nutella (Brownie),bahira town phase 4,Brownie
2024-11-12,54,Nutella (Brownie),bahira town phase 4,Brownie
2024-11-13,62,Nutella (Brownie),bahira town phase 4,Brownie
2024-11-14,62,Nutella (Brownie),bahira town phase 4,Brownie
2024-11-15,63,Nutella (Brownie),bahira town phase 4,Brownie
2024-11-09,2,Lotus (Cookie),bahira town phase 4,Cookies
2024-11-10,2,Lotus (Cookie),bahira town phase 4,Cookies
2024-11-11,2,Lotus (Cookie),bahira town phase 4,Cookies
2024-11-12,0,Lotus (Cookie),bahira town phase 4,Cookies
2024-11-13,0,Lotus (Cookie),bahira town phase 4,Cookies
2024-11-14,0,Lotus (Cookie),bahira town phase 4,Cookies
2024-11-15,3,Lotus (Cookie),bahira town phase 4,Cookies
2024-11-09,25,Chocolate Fudge 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,29,Chocolate Fudge 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,26,Chocolate Fudge 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,26,Chocolate Fudge 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,26,Chocolate Fudge 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,29,Chocolate Fudge 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,24,Chocolate Fudge 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,14,Peanut Butter Stack (Brownie),bahira town phase 4,Brownie
2024-11-10,15,Peanut Butter Stack (Brownie),bahira town phase 4,Brownie
2024-11-11,13,Peanut Butter Stack (Brownie),bahira town phase 4,Brownie
2024-11-12,14,Peanut Butter Stack (Brownie),bahira town phase 4,Brownie
2024-11-13,16,Peanut Butter Stack (Brownie),bahira town phase 4,Brownie
2024-11-14,15,Peanut Butter Stack (Brownie),bahira town phase 4,Brownie
2024-11-15,18,Peanut Butter Stack (Brownie),bahira town phase 4,Brownie
2024-11-09,0,Red Velvet (Cookie),bahira town phase 4,Cookies
2024-11-10,0,Red Velvet (Cookie),bahira town phase 4,Cookies
2024-11-11,6,Red Velvet (Cookie),bahira town phase 4,Cookies
2024-11-12,4,Red Velvet (Cookie),bahira town phase 4,Cookies
2024-11-13,5,Red Velvet (Cookie),bahira town phase 4,Cookies
2024-11-14,4,Red Velvet (Cookie),bahira town phase 4,Cookies
2024-11-15,7,Red Velvet (Cookie),bahira town phase 4,Cookies
2024-11-09,5,Nutella Filled (Cookie),bahira town phase 4,Cookies
2024-11-10,11,Nutella Filled (Cookie),bahira town phase 4,Cookies
2024-11-11,9,Nutella Filled (Cookie),bahira town phase 4,Cookies
2024-11-12,9,Nutella Filled (Cookie),bahira town phase 4,Cookies
2024-11-13,12,Nutella Filled (Cookie),bahira town phase 4,Cookies
2024-11-14,12,Nutella Filled (Cookie),bahira town phase 4,Cookies
2024-11-15,3,Nutella Filled (Cookie),bahira town phase 4,Cookies
2024-11-09,1,Triple Chocolate (Cookie),bahira town phase 4,Cookies
2024-11-10,11,Triple Chocolate (Cookie),bahira town phase 4,Cookies
2024-11-11,12,Triple Chocolate (Cookie),bahira town phase 4,Cookies
2024-11-12,9,Triple Chocolate (Cookie),bahira town phase 4,Cookies
2024-11-13,12,Triple Chocolate (Cookie),bahira town phase 4,Cookies
2024-11-14,10,Triple Chocolate (Cookie),bahira town phase 4,Cookies
2024-11-15,1,Triple Chocolate (Cookie),bahira town phase 4,Cookies
2024-11-09,1,Strawberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-10,1,Strawberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-11,3,Strawberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-12,4,Strawberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-13,3,Strawberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-14,3,Strawberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-15,4,Strawberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-07,9,Belgian Malt (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-08,10,Belgian Malt (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-09,9,Belgian Malt (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-10,8,Belgian Malt (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-11,9,Belgian Malt (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-12,9,Belgian Malt (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-13,7,Belgian Malt (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-09,2,Chocolate Hazelnut (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-10,14,Chocolate Hazelnut (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-11,13,Chocolate Hazelnut (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-12,13,Chocolate Hazelnut (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-13,15,Chocolate Hazelnut (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-14,15,Chocolate Hazelnut (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-15,1,Chocolate Hazelnut (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-09,14,Chocolate Cream Cheese (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-10,11,Chocolate Cream Cheese (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-11,7,Chocolate Cream Cheese (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-12,8,Chocolate Cream Cheese (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-13,9,Chocolate Cream Cheese (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-14,13,Chocolate Cream Cheese (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-15,13,Chocolate Cream Cheese (Cup Cakes),bahira town phase 4,Cup Cakes
2024-10-26,6,After 8 Mint (Cup Cakes),bahira town phase 4,Cup Cakes
2024-10-27,8,After 8 Mint (Cup Cakes),bahira town phase 4,Cup Cakes
2024-10-28,2,After 8 Mint (Cup Cakes),bahira town phase 4,Cup Cakes
2024-10-29,7,After 8 Mint (Cup Cakes),bahira town phase 4,Cup Cakes
2024-10-30,4,After 8 Mint (Cup Cakes),bahira town phase 4,Cup Cakes
2024-10-31,3,After 8 Mint (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-01,6,After 8 Mint (Cup Cakes),bahira town phase 4,Cup Cakes
2024-11-09,1,Raspberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-10,3,Raspberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-11,3,Raspberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-12,5,Raspberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-13,3,Raspberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-14,3,Raspberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-15,1,Raspberry Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-09,16,Nutella 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,17,Nutella 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,15,Nutella 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,15,Nutella 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,15,Nutella 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,19,Nutella 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,21,Nutella 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,5,Raffaello 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,5,Raffaello 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,4,Raffaello 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,4,Raffaello 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,4,Raffaello 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,5,Raffaello 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,6,Raffaello 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,39,Red Velvet 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,24,Red Velvet 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,26,Red Velvet 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,23,Red Velvet 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,26,Red Velvet 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,30,Red Velvet 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,41,Red Velvet 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,13,Mousse 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,14,Mousse 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,12,Mousse 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,12,Mousse 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,14,Mousse 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,16,Mousse 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,11,Mousse 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,10,Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,29,Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,31,Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,30,Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,33,Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,36,Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,11,Three Milk 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,3,Lotus Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-10,3,Lotus Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-11,3,Lotus Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-12,3,Lotus Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-13,3,Lotus Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-14,4,Lotus Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-15,3,Lotus Cheese Cake,bahira town phase 4,Cheese Cakes
2024-11-09,5,Salted Caramel 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,3,Salted Caramel 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,3,Salted Caramel 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,4,Salted Caramel 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,4,Salted Caramel 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,5,Salted Caramel 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,5,Salted Caramel 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,2,Pistachio 2.5 LBS,bahira town phase 4,Cakes
2024-11-10,2,Pistachio 2.5 LBS,bahira town phase 4,Cakes
2024-11-11,1,Pistachio 2.5 LBS,bahira town phase 4,Cakes
2024-11-12,1,Pistachio 2.5 LBS,bahira town phase 4,Cakes
2024-11-13,3,Pistachio 2.5 LBS,bahira town phase 4,Cakes
2024-11-14,2,Pistachio 2.5 LBS,bahira town phase 4,Cakes
2024-11-15,3,Pistachio 2.5 LBS,bahira town phase 4,Cakes
2024-01-09,66,Carrot Fusion 2.5 LBS,bahira town phase 4,Cakes
2024-01-10,65,Carrot Fusion 2.5 LBS,bahira town phase 4,Cakes
2024-01-11,63,Carrot Fusion 2.5 LBS,bahira town phase 4,Cakes
2024-01-12,62,Carrot Fusion 2.5 LBS,bahira town phase 4,Cakes
2024-01-13,61,Carrot Fusion 2.5 LBS,bahira town phase 4,Cakes
2024-01-14,59,Carrot Fusion 2.5 LBS,bahira town phase 4,Cakes
2024-01-15,58,Carrot Fusion 2.5 LBS,bahira town phase 4,Cakes
2024-11-09,2,Hazelnut Parfait,bahira town phase 4,Sundae
2024-11-10,1,Hazelnut Parfait,bahira town phase 4,Sundae
2024-11-11,7,Hazelnut Parfait,bahira town phase 4,Sundae
2024-11-12,8,Hazelnut Parfait,bahira town phase 4,Sundae
2024-11-13,6,Hazelnut Parfait,bahira town phase 4,Sundae
2024-11-14,5,Hazelnut Parfait,bahira town phase 4,Sundae
2024-11-15,6,Hazelnut Parfait,bahira town phase 4,Sundae
2024-11-09,6,Pistachio (CupCakes),bahira town phase 4,Cup Cakes
2024-11-10,6,Pistachio (CupCakes),bahira town phase 4,Cup Cakes
2024-11-11,1,Pistachio (CupCakes),bahira town phase 4,Cup Cakes
2024-11-12,2,Pistachio (CupCakes),bahira town phase 4,Cup Cakes
2024-11-13,5,Pistachio (CupCakes),bahira town phase 4,Cup Cakes
2024-11-14,8,Pistachio (CupCakes),bahira town phase 4,Cup Cakes
2024-11-15,4,Pistachio (CupCakes),bahira town phase 4,Cup Cakes
2024-11-09,9,Double Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-10,2,Double Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-11,5,Double Chocolate Donut,bahira town phase 4,Mini Donuts
