date,prediction,item_name,branch,item_group
2024-12-05,3,Raspberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-06,3,Raspberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-07,3,Raspberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-08,2,Raspberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-09,2,Raspberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-04,12,Nutella 2.5 LBS,dha phase 5,Cakes
2024-12-05,13,Nutella 2.5 LBS,dha phase 5,Cakes
2024-12-06,15,Nutella 2.5 LBS,dha phase 5,Cakes
2024-12-07,8,Nutella 2.5 LBS,dha phase 5,Cakes
2024-12-08,8,Nutella 2.5 LBS,dha phase 5,Cakes
2024-12-09,12,Nutella 2.5 LBS,dha phase 5,Cakes
2024-12-10,13,Nutella 2.5 LBS,dha phase 5,Cakes
2024-12-03,5,Mousse 2.5 LBS,dha phase 5,Cakes
2024-12-04,5,Mousse 2.5 LBS,dha phase 5,Cakes
2024-12-05,5,Mousse 2.5 LBS,dha phase 5,Cakes
2024-12-06,6,Mousse 2.5 LBS,dha phase 5,Cakes
2024-12-07,2,Mousse 2.5 LBS,dha phase 5,Cakes
2024-12-08,2,Mousse 2.5 LBS,dha phase 5,Cakes
2024-12-09,5,Mousse 2.5 LBS,dha phase 5,Cakes
2024-12-03,2,Raffaello 2.5 LBS,dha phase 5,Cakes
2024-12-04,2,Raffaello 2.5 LBS,dha phase 5,Cakes
2024-12-05,2,Raffaello 2.5 LBS,dha phase 5,Cakes
2024-12-06,2,Raffaello 2.5 LBS,dha phase 5,Cakes
2024-12-07,2,Raffaello 2.5 LBS,dha phase 5,Cakes
2024-12-08,1,Raffaello 2.5 LBS,dha phase 5,Cakes
2024-12-09,1,Raffaello 2.5 LBS,dha phase 5,Cakes
2024-12-04,10,Red Velvet 2.5 LBS,dha phase 5,Cakes
2024-12-05,11,Red Velvet 2.5 LBS,dha phase 5,Cakes
2024-12-06,13,Red Velvet 2.5 LBS,dha phase 5,Cakes
2024-12-07,4,Red Velvet 2.5 LBS,dha phase 5,Cakes
2024-12-08,5,Red Velvet 2.5 LBS,dha phase 5,Cakes
2024-12-09,11,Red Velvet 2.5 LBS,dha phase 5,Cakes
2024-12-10,11,Red Velvet 2.5 LBS,dha phase 5,Cakes
2024-12-04,2,Lotus Cheese Cake,dha phase 5,Cheese Cakes
2024-12-05,2,Lotus Cheese Cake,dha phase 5,Cheese Cakes
2024-12-06,3,Lotus Cheese Cake,dha phase 5,Cheese Cakes
2024-12-07,3,Lotus Cheese Cake,dha phase 5,Cheese Cakes
2024-12-08,3,Lotus Cheese Cake,dha phase 5,Cheese Cakes
2024-12-09,0,Lotus Cheese Cake,dha phase 5,Cheese Cakes
2024-12-10,0,Lotus Cheese Cake,dha phase 5,Cheese Cakes
2024-12-03,4,Salted Caramel 2.5 LBS,dha phase 5,Cakes
2024-12-04,4,Salted Caramel 2.5 LBS,dha phase 5,Cakes
2024-12-05,4,Salted Caramel 2.5 LBS,dha phase 5,Cakes
2024-12-06,4,Salted Caramel 2.5 LBS,dha phase 5,Cakes
2024-12-07,1,Salted Caramel 2.5 LBS,dha phase 5,Cakes
2024-12-08,2,Salted Caramel 2.5 LBS,dha phase 5,Cakes
2024-12-09,3,Salted Caramel 2.5 LBS,dha phase 5,Cakes
2024-12-04,42,Three Milk 2.5 LBS,dha phase 5,Cakes
2024-12-05,45,Three Milk 2.5 LBS,dha phase 5,Cakes
2024-12-06,49,Three Milk 2.5 LBS,dha phase 5,Cakes
2024-12-07,28,Three Milk 2.5 LBS,dha phase 5,Cakes
2024-12-08,31,Three Milk 2.5 LBS,dha phase 5,Cakes
2024-12-09,45,Three Milk 2.5 LBS,dha phase 5,Cakes
2024-12-10,44,Three Milk 2.5 LBS,dha phase 5,Cakes
2024-12-03,4,Strawberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-04,3,Strawberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-05,3,Strawberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-06,3,Strawberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-07,3,Strawberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-08,3,Strawberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-09,3,Strawberry Cheese Cake,dha phase 5,Cheese Cakes
2024-12-04,13,Nutella Filled (Cookie),dha phase 5,Cookies
2024-12-05,13,Nutella Filled (Cookie),dha phase 5,Cookies
2024-12-06,14,Nutella Filled (Cookie),dha phase 5,Cookies
2024-12-07,5,Nutella Filled (Cookie),dha phase 5,Cookies
2024-12-08,5,Nutella Filled (Cookie),dha phase 5,Cookies
2024-12-09,13,Nutella Filled (Cookie),dha phase 5,Cookies
2024-12-10,14,Nutella Filled (Cookie),dha phase 5,Cookies
2024-12-03,5,Red Velvet (Cookie),dha phase 5,Cookies
2024-12-04,5,Red Velvet (Cookie),dha phase 5,Cookies
2024-12-05,5,Red Velvet (Cookie),dha phase 5,Cookies
2024-12-06,6,Red Velvet (Cookie),dha phase 5,Cookies
2024-12-07,6,Red Velvet (Cookie),dha phase 5,Cookies
2024-12-08,3,Red Velvet (Cookie),dha phase 5,Cookies
2024-12-09,4,Red Velvet (Cookie),dha phase 5,Cookies
2024-12-03,9,Triple Chocolate (Cookie),dha phase 5,Cookies
2024-12-04,10,Triple Chocolate (Cookie),dha phase 5,Cookies
2024-12-05,10,Triple Chocolate (Cookie),dha phase 5,Cookies
2024-12-06,10,Triple Chocolate (Cookie),dha phase 5,Cookies
2024-12-07,11,Triple Chocolate (Cookie),dha phase 5,Cookies
2024-12-08,1,Triple Chocolate (Cookie),dha phase 5,Cookies
2024-12-09,1,Triple Chocolate (Cookie),dha phase 5,Cookies
2024-12-03,3,Chocolate Cream Cheese (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,4,Chocolate Cream Cheese (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,4,Chocolate Cream Cheese (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,4,Chocolate Cream Cheese (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,4,Chocolate Cream Cheese (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,3,Chocolate Cream Cheese (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,2,Chocolate Cream Cheese (Cup Cakes),dha phase 5,Cup Cakes
2024-08-25,3,After 8 Mint (Cup Cakes),dha phase 5,Cup Cakes
2024-08-26,3,After 8 Mint (Cup Cakes),dha phase 5,Cup Cakes
2024-08-27,1,After 8 Mint (Cup Cakes),dha phase 5,Cup Cakes
2024-08-28,1,After 8 Mint (Cup Cakes),dha phase 5,Cup Cakes
2024-08-29,3,After 8 Mint (Cup Cakes),dha phase 5,Cup Cakes
2024-08-30,2,After 8 Mint (Cup Cakes),dha phase 5,Cup Cakes
2024-08-31,2,After 8 Mint (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,8,Chocolate Hazelnut (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,7,Chocolate Hazelnut (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,9,Chocolate Hazelnut (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,10,Chocolate Hazelnut (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,5,Chocolate Hazelnut (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,4,Chocolate Hazelnut (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,7,Chocolate Hazelnut (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,7,Cotton Candy (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,7,Cotton Candy (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,9,Cotton Candy (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,7,Cotton Candy (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,8,Cotton Candy (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,5,Cotton Candy (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,5,Cotton Candy (Cup Cakes),dha phase 5,Cup Cakes
2024-10-28,4,Coffee (Cup Cakes),dha phase 5,Cup Cakes
2024-10-29,4,Coffee (Cup Cakes),dha phase 5,Cup Cakes
2024-10-30,3,Coffee (Cup Cakes),dha phase 5,Cup Cakes
2024-10-31,4,Coffee (Cup Cakes),dha phase 5,Cup Cakes
2024-11-01,4,Coffee (Cup Cakes),dha phase 5,Cup Cakes
2024-11-02,3,Coffee (Cup Cakes),dha phase 5,Cup Cakes
2024-11-03,2,Coffee (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,12,Lotus Biscoff (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,14,Lotus Biscoff (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,16,Lotus Biscoff (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,3,Lotus Biscoff (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,3,Lotus Biscoff (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,12,Lotus Biscoff (Cup Cakes),dha phase 5,Cup Cakes
2024-12-10,14,Lotus Biscoff (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,7,Oreo Cookie (CupCakes),dha phase 5,Cup Cakes
2024-12-04,8,Oreo Cookie (CupCakes),dha phase 5,Cup Cakes
2024-12-05,9,Oreo Cookie (CupCakes),dha phase 5,Cup Cakes
2024-12-06,9,Oreo Cookie (CupCakes),dha phase 5,Cup Cakes
2024-12-07,4,Oreo Cookie (CupCakes),dha phase 5,Cup Cakes
2024-12-08,4,Oreo Cookie (CupCakes),dha phase 5,Cup Cakes
2024-12-09,7,Oreo Cookie (CupCakes),dha phase 5,Cup Cakes
2024-12-03,8,Ferrero Rocher (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,8,Ferrero Rocher (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,8,Ferrero Rocher (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,11,Ferrero Rocher (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,11,Ferrero Rocher (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,4,Ferrero Rocher (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,5,Ferrero Rocher (Cup Cakes),dha phase 5,Cup Cakes
2024-12-01,3,Key Lime (Cup Cakes),dha phase 5,Cup Cakes
2024-12-02,3,Key Lime (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,3,Key Lime (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,3,Key Lime (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,3,Key Lime (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,3,Key Lime (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,2,Key Lime (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,9,Milk Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,9,Milk Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,12,Milk Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,10,Milk Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,4,Milk Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,3,Milk Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,8,Milk Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,2,M&M (Cup cakes),dha phase 5,Cup Cakes
2024-12-04,6,M&M (Cup cakes),dha phase 5,Cup Cakes
2024-12-05,7,M&M (Cup cakes),dha phase 5,Cup Cakes
2024-12-06,6,M&M (Cup cakes),dha phase 5,Cup Cakes
2024-12-07,7,M&M (Cup cakes),dha phase 5,Cup Cakes
2024-12-08,7,M&M (Cup cakes),dha phase 5,Cup Cakes
2024-12-09,1,M&M (Cup cakes),dha phase 5,Cup Cakes
2024-12-03,9,Nutella (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,10,Nutella (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,10,Nutella (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,10,Nutella (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,3,Nutella (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,3,Nutella (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,8,Nutella (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,6,Cream Brulee,dha phase 5,Exclusive
2024-12-05,7,Cream Brulee,dha phase 5,Exclusive
2024-12-06,7,Cream Brulee,dha phase 5,Exclusive
2024-12-07,1,Cream Brulee,dha phase 5,Exclusive
2024-12-08,1,Cream Brulee,dha phase 5,Exclusive
2024-12-09,7,Cream Brulee,dha phase 5,Exclusive
2024-12-10,7,Cream Brulee,dha phase 5,Exclusive
2024-09-07,2,Original Malt (Cup Cakes),dha phase 5,Cup Cakes
2024-09-08,3,Original Malt (Cup Cakes),dha phase 5,Cup Cakes
2024-09-09,2,Original Malt (Cup Cakes),dha phase 5,Cup Cakes
2024-09-10,2,Original Malt (Cup Cakes),dha phase 5,Cup Cakes
2024-09-11,2,Original Malt (Cup Cakes),dha phase 5,Cup Cakes
2024-09-12,2,Original Malt (Cup Cakes),dha phase 5,Cup Cakes
2024-09-13,3,Original Malt (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,14,Ferrero Rocher Donut,dha phase 5,Mini Donuts
2024-12-04,14,Ferrero Rocher Donut,dha phase 5,Mini Donuts
2024-12-05,15,Ferrero Rocher Donut,dha phase 5,Mini Donuts
2024-12-06,14,Ferrero Rocher Donut,dha phase 5,Mini Donuts
2024-12-07,6,Ferrero Rocher Donut,dha phase 5,Mini Donuts
2024-12-08,5,Ferrero Rocher Donut,dha phase 5,Mini Donuts
2024-12-09,13,Ferrero Rocher Donut,dha phase 5,Mini Donuts
2024-12-03,6,Boston Cream Donut,dha phase 5,Mini Donuts
2024-12-04,7,Boston Cream Donut,dha phase 5,Mini Donuts
2024-12-05,6,Boston Cream Donut,dha phase 5,Mini Donuts
2024-12-06,7,Boston Cream Donut,dha phase 5,Mini Donuts
2024-12-07,2,Boston Cream Donut,dha phase 5,Mini Donuts
2024-12-08,3,Boston Cream Donut,dha phase 5,Mini Donuts
2024-12-09,6,Boston Cream Donut,dha phase 5,Mini Donuts
2024-12-04,3,Raffaello (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,3,Raffaello (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,2,Raffaello (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,3,Raffaello (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,4,Raffaello (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,1,Raffaello (Cup Cakes),dha phase 5,Cup Cakes
2024-12-10,1,Raffaello (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,14,Red Velvet (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,13,Red Velvet (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,15,Red Velvet (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,15,Red Velvet (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,4,Red Velvet (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,3,Red Velvet (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,11,Red Velvet (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,10,Salted Caramel (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,10,Salted Caramel (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,11,Salted Caramel (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,11,Salted Caramel (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,6,Salted Caramel (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,6,Salted Caramel (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,9,Salted Caramel (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,5,Swiss Dark Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,5,Swiss Dark Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,6,Swiss Dark Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,6,Swiss Dark Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,1,Swiss Dark Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,2,Swiss Dark Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,5,Swiss Dark Chocolate (Cup Cakes),dha phase 5,Cup Cakes
2024-12-03,6,Strawberry (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,7,Strawberry (Cup Cakes),dha phase 5,Cup Cakes
2024-12-05,7,Strawberry (Cup Cakes),dha phase 5,Cup Cakes
2024-12-06,8,Strawberry (Cup Cakes),dha phase 5,Cup Cakes
2024-12-07,0,Strawberry (Cup Cakes),dha phase 5,Cup Cakes
2024-12-08,1,Strawberry (Cup Cakes),dha phase 5,Cup Cakes
2024-12-09,7,Strawberry (Cup Cakes),dha phase 5,Cup Cakes
2024-12-04,9,Nutella Donut,dha phase 5,Mini Donuts
2024-12-05,9,Nutella Donut,dha phase 5,Mini Donuts
2024-12-06,10,Nutella Donut,dha phase 5,Mini Donuts
2024-12-07,9,Nutella Donut,dha phase 5,Mini Donuts
2024-12-08,9,Nutella Donut,dha phase 5,Mini Donuts
2024-12-09,9,Nutella Donut,dha phase 5,Mini Donuts
2024-12-10,8,Nutella Donut,dha phase 5,Mini Donuts
2024-12-04,10,Lotus Donut,dha phase 5,Mini Donuts
2024-12-05,11,Lotus Donut,dha phase 5,Mini Donuts
2024-12-06,12,Lotus Donut,dha phase 5,Mini Donuts
2024-12-07,11,Lotus Donut,dha phase 5,Mini Donuts
2024-12-08,11,Lotus Donut,dha phase 5,Mini Donuts
2024-12-09,10,Lotus Donut,dha phase 5,Mini Donuts
2024-12-10,10,Lotus Donut,dha phase 5,Mini Donuts
2024-12-02,0,Belgian Chocolate Cup Tart,dha phase 5,Exclusive
2024-12-03,3,Belgian Chocolate Cup Tart,dha phase 5,Exclusive
2024-12-04,4,Belgian Chocolate Cup Tart,dha phase 5,Exclusive
2024-12-05,3,Belgian Chocolate Cup Tart,dha phase 5,Exclusive
2024-12-06,4,Belgian Chocolate Cup Tart,dha phase 5,Exclusive
2024-12-07,4,Belgian Chocolate Cup Tart,dha phase 5,Exclusive
2024-12-08,0,Belgian Chocolate Cup Tart,dha phase 5,Exclusive
2024-12-04,10,Walnut Cup Pie,dha phase 5,Exclusive
2024-12-05,9,Walnut Cup Pie,dha phase 5,Exclusive
2024-12-06,10,Walnut Cup Pie,dha phase 5,Exclusive
2024-12-07,10,Walnut Cup Pie,dha phase 5,Exclusive
2024-12-08,3,Walnut Cup Pie,dha phase 5,Exclusive
2024-12-09,4,Walnut Cup Pie,dha phase 5,Exclusive
2024-12-10,8,Walnut Cup Pie,dha phase 5,Exclusive
2024-12-04,16,Lotus Three Milk (Sundae),dha phase 5,Sundae
2024-12-05,15,Lotus Three Milk (Sundae),dha phase 5,Sundae
2024-12-06,17,Lotus Three Milk (Sundae),dha phase 5,Sundae
2024-12-07,2,Lotus Three Milk (Sundae),dha phase 5,Sundae
2024-12-08,2,Lotus Three Milk (Sundae),dha phase 5,Sundae
2024-12-09,15,Lotus Three Milk (Sundae),dha phase 5,Sundae
2024-12-10,16,Lotus Three Milk (Sundae),dha phase 5,Sundae
2024-12-03,6,Lemon N Cheese Donut,dha phase 5,Mini Donuts
2024-12-04,6,Lemon N Cheese Donut,dha phase 5,Mini Donuts
2024-12-05,6,Lemon N Cheese Donut,dha phase 5,Mini Donuts
2024-12-06,7,Lemon N Cheese Donut,dha phase 5,Mini Donuts
2024-12-07,11,Lemon N Cheese Donut,dha phase 5,Mini Donuts
2024-12-08,10,Lemon N Cheese Donut,dha phase 5,Mini Donuts
2024-12-09,6,Lemon N Cheese Donut,dha phase 5,Mini Donuts
2024-12-03,7,Malt Chocolate Donut,dha phase 5,Mini Donuts
2024-12-04,7,Malt Chocolate Donut,dha phase 5,Mini Donuts
2024-12-05,6,Malt Chocolate Donut,dha phase 5,Mini Donuts
2024-12-06,7,Malt Chocolate Donut,dha phase 5,Mini Donuts
2024-12-07,3,Malt Chocolate Donut,dha phase 5,Mini Donuts
2024-12-08,4,Malt Chocolate Donut,dha phase 5,Mini Donuts
2024-12-09,6,Malt Chocolate Donut,dha phase 5,Mini Donuts
2024-12-03,7,Chocolate Muffin,dha phase 5,Muffins
2024-12-04,4,Chocolate Muffin,dha phase 5,Muffins
2024-12-05,5,Chocolate Muffin,dha phase 5,Muffins
2024-12-06,5,Chocolate Muffin,dha phase 5,Muffins
2024-12-07,5,Chocolate Muffin,dha phase 5,Muffins
2024-12-08,6,Chocolate Muffin,dha phase 5,Muffins
2024-12-09,7,Chocolate Muffin,dha phase 5,Muffins
2024-12-04,8,Oreo Donut,dha phase 5,Mini Donuts
2024-12-05,8,Oreo Donut,dha phase 5,Mini Donuts
2024-12-06,9,Oreo Donut,dha phase 5,Mini Donuts
2024-12-07,4,Oreo Donut,dha phase 5,Mini Donuts
2024-12-08,4,Oreo Donut,dha phase 5,Mini Donuts
2024-12-09,8,Oreo Donut,dha phase 5,Mini Donuts
2024-12-10,7,Oreo Donut,dha phase 5,Mini Donuts
2024-12-03,6,Plain Chocolate Donut,dha phase 5,Mini Donuts
2024-12-04,8,Plain Chocolate Donut,dha phase 5,Mini Donuts
2024-12-05,6,Plain Chocolate Donut,dha phase 5,Mini Donuts
2024-12-06,8,Plain Chocolate Donut,dha phase 5,Mini Donuts
2024-12-07,16,Plain Chocolate Donut,dha phase 5,Mini Donuts
2024-12-08,14,Plain Chocolate Donut,dha phase 5,Mini Donuts
2024-12-09,6,Plain Chocolate Donut,dha phase 5,Mini Donuts
2024-12-03,5,Plain Glaze Donut,dha phase 5,Mini Donuts
2024-12-04,5,Plain Glaze Donut,dha phase 5,Mini Donuts
2024-12-05,6,Plain Glaze Donut,dha phase 5,Mini Donuts
2024-12-06,5,Plain Glaze Donut,dha phase 5,Mini Donuts
2024-12-07,6,Plain Glaze Donut,dha phase 5,Mini Donuts
2024-12-08,3,Plain Glaze Donut,dha phase 5,Mini Donuts
2024-12-09,5,Plain Glaze Donut,dha phase 5,Mini Donuts
2024-12-04,20,Nutella (Sundae),dha phase 5,Sundae
2024-12-05,23,Nutella (Sundae),dha phase 5,Sundae
2024-12-06,22,Nutella (Sundae),dha phase 5,Sundae
2024-12-07,14,Nutella (Sundae),dha phase 5,Sundae
2024-12-08,15,Nutella (Sundae),dha phase 5,Sundae
2024-12-09,20,Nutella (Sundae),dha phase 5,Sundae
2024-12-10,22,Nutella (Sundae),dha phase 5,Sundae
2024-12-03,4,Banana Walnut Muffin,dha phase 5,Muffins
2024-12-04,3,Banana Walnut Muffin,dha phase 5,Muffins
2024-12-05,4,Banana Walnut Muffin,dha phase 5,Muffins
2024-12-06,4,Banana Walnut Muffin,dha phase 5,Muffins
2024-12-07,5,Banana Walnut Muffin,dha phase 5,Muffins
2024-12-08,5,Banana Walnut Muffin,dha phase 5,Muffins
2024-12-09,4,Banana Walnut Muffin,dha phase 5,Muffins
2024-12-04,19,Galaxy (Sundae),dha phase 5,Sundae
2024-12-05,21,Galaxy (Sundae),dha phase 5,Sundae
2024-12-06,23,Galaxy (Sundae),dha phase 5,Sundae
2024-12-07,5,Galaxy (Sundae),dha phase 5,Sundae
2024-12-08,7,Galaxy (Sundae),dha phase 5,Sundae
2024-12-09,20,Galaxy (Sundae),dha phase 5,Sundae
2024-12-10,22,Galaxy (Sundae),dha phase 5,Sundae
2024-12-04,15,Lotus Biscoff (Sundae),dha phase 5,Sundae
2024-12-05,18,Lotus Biscoff (Sundae),dha phase 5,Sundae
2024-12-06,21,Lotus Biscoff (Sundae),dha phase 5,Sundae
2024-12-07,1,Lotus Biscoff (Sundae),dha phase 5,Sundae
2024-12-08,1,Lotus Biscoff (Sundae),dha phase 5,Sundae
2024-12-09,15,Lotus Biscoff (Sundae),dha phase 5,Sundae
2024-12-10,18,Lotus Biscoff (Sundae),dha phase 5,Sundae
2024-12-04,6,Pistachio Tres Leches (Sundae),dha phase 5,Sundae
2024-12-05,7,Pistachio Tres Leches (Sundae),dha phase 5,Sundae
2024-12-06,8,Pistachio Tres Leches (Sundae),dha phase 5,Sundae
2024-12-07,17,Pistachio Tres Leches (Sundae),dha phase 5,Sundae
2024-12-08,17,Pistachio Tres Leches (Sundae),dha phase 5,Sundae
2024-12-09,7,Pistachio Tres Leches (Sundae),dha phase 5,Sundae
2024-12-10,7,Pistachio Tres Leches (Sundae),dha phase 5,Sundae
2024-12-03,10,Salted Caramel (Sundae),dha phase 5,Sundae
2024-12-04,9,Salted Caramel (Sundae),dha phase 5,Sundae
2024-12-05,10,Salted Caramel (Sundae),dha phase 5,Sundae
2024-12-06,10,Salted Caramel (Sundae),dha phase 5,Sundae
2024-12-07,11,Salted Caramel (Sundae),dha phase 5,Sundae
2024-12-08,10,Salted Caramel (Sundae),dha phase 5,Sundae
2024-12-09,9,Salted Caramel (Sundae),dha phase 5,Sundae
2024-12-04,8,Red Velvet (Sundae),dha phase 5,Sundae
2024-12-05,9,Red Velvet (Sundae),dha phase 5,Sundae
2024-12-06,9,Red Velvet (Sundae),dha phase 5,Sundae
2024-12-07,6,Red Velvet (Sundae),dha phase 5,Sundae
2024-12-08,4,Red Velvet (Sundae),dha phase 5,Sundae
2024-12-09,8,Red Velvet (Sundae),dha phase 5,Sundae
2024-12-10,9,Red Velvet (Sundae),dha phase 5,Sundae
2024-12-04,31,Three Milk (Sundae),dha phase 5,Sundae
2024-12-05,36,Three Milk (Sundae),dha phase 5,Sundae
2024-12-06,36,Three Milk (Sundae),dha phase 5,Sundae
2024-12-07,10,Three Milk (Sundae),dha phase 5,Sundae
2024-12-08,13,Three Milk (Sundae),dha phase 5,Sundae
2024-12-09,30,Three Milk (Sundae),dha phase 5,Sundae
2024-12-10,32,Three Milk (Sundae),dha phase 5,Sundae
2024-12-02,2,Pistachio 2.5 LBS,dha phase 5,Cakes
2024-12-03,2,Pistachio 2.5 LBS,dha phase 5,Cakes
2024-12-04,2,Pistachio 2.5 LBS,dha phase 5,Cakes
2024-12-05,2,Pistachio 2.5 LBS,dha phase 5,Cakes
2024-12-06,2,Pistachio 2.5 LBS,dha phase 5,Cakes
2024-12-07,2,Pistachio 2.5 LBS,dha phase 5,Cakes
2024-12-08,2,Pistachio 2.5 LBS,dha phase 5,Cakes
2024-12-04,3,Hazelnut Parfait,dha phase 5,Sundae
2024-12-05,4,Hazelnut Parfait,dha phase 5,Sundae
2024-12-06,5,Hazelnut Parfait,dha phase 5,Sundae
2024-12-07,5,Hazelnut Parfait,dha phase 5,Sundae
2024-12-08,5,Hazelnut Parfait,dha phase 5,Sundae
2024-12-09,3,Hazelnut Parfait,dha phase 5,Sundae
2024-12-10,4,Hazelnut Parfait,dha phase 5,Sundae
2024-12-03,5,Pistachio (CupCakes),dha phase 5,Cup Cakes
2024-12-04,7,Pistachio (CupCakes),dha phase 5,Cup Cakes
2024-12-05,6,Pistachio (CupCakes),dha phase 5,Cup Cakes
2024-12-06,5,Pistachio (CupCakes),dha phase 5,Cup Cakes
2024-12-07,5,Pistachio (CupCakes),dha phase 5,Cup Cakes
2024-12-08,2,Pistachio (CupCakes),dha phase 5,Cup Cakes
2024-12-09,0,Pistachio (CupCakes),dha phase 5,Cup Cakes
2024-12-03,14,Double Chocolate Donut,dha phase 5,Mini Donuts
2024-12-04,14,Double Chocolate Donut,dha phase 5,Mini Donuts
